id,url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote,Bias
167,http://www.dailykos.com/story/2013/06/18/1216972/-Abbreviated-pundit-roundup-SCOTUS-ruling-on-voting-rights,Opinion,0,Elections,Civil Rights,Neutral,Neutral,0
168,http://www.dailykos.com/story/2013/08/15/1231418/-Final-Tally-of-Illegal-Voters-in-Boulder-County,Opinion,0,Elections,Civil Rights,Neutral,Neutral,0
169,http://www.bbc.co.uk/news/world-middle-east-24894345,Opinion,0,Elections,Civil Rights,Neutral,SomewhatPositive,1
170,"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-voting-20130304,0,1731658.story",News,1,Elections,Civil Rights,Neutral,Neutral,0
171,"http://www.latimes.com/local/lanow/la-me-ln-william-bratton-nypd-commissioner-20131205,0,1925859.story",News,0,Elections,Civil Rights,Neutral,Neutral,0
172,"http://www.latimes.com/news/politics/topoftheticket/la-na-tt-scalias-slam-20130228,0,4827828.story",Opinion,0,Elections,Civil Rights,Neutral,Negative,-2
173,http://www.washingtonpost.com/opinions/scalias-understanding-of-the-voting-rights-act-is-shortsighted/2013/04/26/2b63179e-ad07-11e2-b6fd-ba6f5f26d70e_story.html,Opinion,1,Elections,Civil Rights,Neutral,Negative,-2
174,http://www.washingtonpost.com/politics/113th-congress-has-more-women-minorities-than-ever/2013/01/03/7d1aaf30-55e5-11e2-8b9e-dd8773594efc_story.html,News,1,Elections,Civil Rights,SomewhatNegative,Neutral,1
175,http://www.nytimes.com/2013/10/01/opinion/the-dishonesty-of-voter-id-laws.html,News,0,Elections,Civil Rights,SomewhatPositive,Negative,-3
176,http://www.dailykos.com/story/2013/09/05/1236356/-TX-State-Sen-Wendy-Davis-Wins-Lawsuit-Against-Racist-GOP-Redistricting-Plan,News,1,Elections,Civil Rights,Positive,Negative,-4
177,http://www.dailykos.com/story/2013/11/03/1252733/-90-Year-Old-Legendary-Speaker-of-the-House-Jim-Wright-Denied-Texas-Voter-ID-Card,News,1,Elections,Civil Rights,SomewhatPositive,SomewhatNegative,-2
178,http://www.huffingtonpost.com/2013/12/09/rand-paul-african-american_n_4409356.html,News,1,Elections,Civil Rights,Neutral,SomewhatPositive,1
179,"http://www.latimes.com/nation/la-na-senate-newdems-20131123,0,385097.story",News,0,Elections,Civil Rights,Positive,SomewhatNegative,-3
180,http://www.dailykos.com/story/2013/03/15/1194126/-CPAC-Video-Black-guy-escorted-out-by-police-after-White-guy-screams-at-him-that-Race-Doesn-t-Matter,Opinion,0,Elections,Civil Rights,Neutral,SomewhatNegative,-1
181,http://online.wsj.com/article/SB10001424127887324520904578551302940183818.html,News,0,Elections,Civil Rights,Neutral,Neutral,0
182,http://www.reuters.com/article/2013/04/29/us-usa-court-immigration-idUSBRE93S0GD20130429,News,0,Elections,Civil Rights,Neutral,Neutral,0
183,http://www.usatoday.com/story/news/nation/2013/11/04/tenn-abortion-vote-battle/3429183/,News,1,Elections,Civil Rights,Neutral,Neutral,0
184,"http://www.latimes.com/news/local/la-me-0726-antelope-race-20130726,0,1552113.story",News,1,Elections,Civil Rights,Neutral,Neutral,0
185,http://www.washingtonpost.com/blogs/the-fix/wp/2013/10/24/why-obama-is-racing-against-the-clock-on-immigration/,News,0,Elections,Civil Rights,SomewhatPositive,SomewhatNegative,-2
186,http://www.dailykos.com/story/2013/05/15/1209359/-Reid-Cordray-nomination-will-get-vote-next-week,Opinion,0,Elections,Civil Rights,SomewhatNegative,Neutral,1
187,http://usnews.nbcnews.com/_news/2013/11/06/21331645-californias-top-court-grills-fabulist-glass-in-his-bid-to-practice-law,News,0,Elections,Civil Rights,Neutral,Neutral,0
188,http://www.dailykos.com/story/2013/06/05/1213919/-National-Republicans-spending-money-to-keep-Texas-Red,Opinion,1,Elections,Civil Rights,Neutral,Neutral,0
189,http://www.usatoday.com/story/news/world/2013/07/31/immigration-republican-house-recess/2606309/,Opinion,1,Elections,Civil Rights,Neutral,SomewhatPositive,1
190,http://www.dailykos.com/story/2013/09/05/1236356/-TX-State-Sen-Wendy-Davis-Wins-Lawsuit-Against-Racist-GOP-Redistricting-Plan,News,0,Elections,Civil Rights,Neutral,SomewhatNegative,-1
191,http://www.washingtonpost.com/blogs/post-politics/wp/2013/05/12/susan-collins-slams-obama-over-irs-targeting-of-conservative-groups/,News,1,Elections,Civil Rights,SomewhatNegative,SomewhatPositive,2
192,http://www.bbc.co.uk/news/world-us-canada-22627930,News,0,Elections,Civil Rights,Neutral,Neutral,0
193,http://www.huffingtonpost.com/2013/02/02/immigration-reform-plan_n_2605984.html,News,0,Elections,Civil Rights,Neutral,Neutral,0
194,http://online.wsj.com/article/SB10001424127887323716304578483174116481426.html,News,0,Elections,Civil Rights,Neutral,Neutral,0
195,http://www.cnn.com/2013/11/06/politics/new-york-mayor-family/index.html,News,1,Elections,Civil Rights,SomewhatPositive,Neutral,-1
196,http://www.nytimes.com/2013/02/05/us/politics/waiting-times-to-vote-at-polls-draw-scrutiny.html,News,0,Elections,Civil Rights,Neutral,Neutral,0
197,http://www.huffingtonpost.com/2013/08/21/kris-kobach-ken-bennett_n_3791621.html,News,0,Elections,Civil Rights,Neutral,SomewhatNegative,-1
198,http://www.washingtonpost.com/blogs/the-fix/wp/2013/04/01/scott-brown-filling-in-for-bill-oreilly/,Opinion,1,Elections,Civil Rights,Neutral,Neutral,0
199,http://www.dailykos.com/story/2013/10/24/1250239/-Tea-Party-Confederate-Secessionists-are-Finally-Crawling-out-of-Closet,Opinion,1,Elections,Civil Rights,SomewhatPositive,SomewhatNegative,-2
200,http://www.dailykos.com/story/2013/03/06/1191844/-Conservative-media-watchdog-asks-Black-Socialist-Pope-to-Follow-Black-Socialist-President,Opinion,0,Elections,Civil Rights,SomewhatNegative,SomewhatNegative,0
201,"http://www.latimes.com/news/politics/topoftheticket/la-na-tt-new-voting-rights-discrimination-20130628,0,5106638.story",Opinion,0,Elections,Civil Rights,SomewhatNegative,SomewhatNegative,0
202,http://www.washingtonpost.com/business/economy/in-north-carolina-unimpeded-gop-drives-state-hard-to-the-right/2013/05/25/a9c9ccd2-c3c7-11e2-914f-a7aba60512a7_story_1.html,News,0,Elections,Civil Rights,SomewhatNegative,Neutral,1
203,http://www.cnn.com/2013/11/06/politics/new-york-mayor-family/index.html,News,0,Elections,Civil Rights,Neutral,Neutral,0
204,http://www.nytimes.com/2013/07/27/opinion/blow-carving-up-the-country.html,News,0,Elections,Civil Rights,Neutral,SomewhatNegative,-1
205,http://online.wsj.com/article/SB10001424127887323384604578328010988027782.html,News,0,Elections,Civil Rights,Neutral,Neutral,0
206,http://www.dailykos.com/story/2013/06/09/1214731/-Abbreviated-Pundit-Round-up-Argument-about-NSA-spying-climate-change-and-more,Opinion,0,Elections,Civil Rights,SomewhatNegative,Negative,-1
207,http://www.reuters.com/article/2013/06/17/us-usa-court-voters-idUSBRE95G0K720130617,News,0,Elections,Civil Rights,Neutral,Neutral,0
208,http://www.nytimes.com/2013/05/18/nyregion/citys-largest-union-endorsing-de-blasio-for-mayor.html,News,0,Elections,Civil Rights,Positive,Neutral,-2
209,http://www.dailykos.com/story/2013/02/13/1186785/-BREAKING-WH-arrests-to-come-Civil-Disobedience-Action-on-Keystone-XL-today,News,1,Environment,Civil Rights,SomewhatPositive,SomewhatNegative,-2
210,http://www.bbc.co.uk/news/world-us-canada-25552825,News,0,Environment,Civil Rights,SomewhatPositive,Neutral,-1
211,http://www.huffingtonpost.com/2013/02/13/conor-kennedy-arrested_n_2676442.html,Opinion,0,Environment,Civil Rights,Positive,Positive,0
212,http://news.yahoo.com/u-judge-orders-landmark-california-cross-taken-down-012849685.html,News,0,Environment,Civil Rights,SomewhatPositive,SomewhatPositive,0
213,http://www.dailykos.com/story/2013/02/13/1186785/-BREAKING-WH-arrests-to-come-Civil-Disobedience-Action-on-Keystone-XL-today,News,0,Environment,Civil Rights,Neutral,Neutral,0
214,"http://www.chicagotribune.com/news/local/suburbs/naperville_lisle/chi-naperville-smart-meters-lawsuit,0,652116.story",News,1,Environment,Civil Rights,Neutral,Neutral,0
215,http://www.usatoday.com/story/news/world/2013/11/09/typhoon-haiyan-philippines-assistance/3483817/,News,0,Environment,Civil Rights,SomewhatPositive,SomewhatPositive,0
216,http://politicalticker.blogs.cnn.com/2013/01/22/cnn-poll-do-americans-agree-with-obama-on-climate-change-and-immigration/,News,1,Environment,Civil Rights,Positive,Negative,-4
217,http://online.wsj.com/news/articles/SB10001424052702303763804579185813663902096,News,1,Environment,Civil Rights,Neutral,Neutral,0
218,http://www.dailykos.com/story/2013/06/03/1213449/-Romney-transition-team-report-turns-out-to-be-creepy-and-depressing,News,0,Environment,Civil Rights,Positive,Neutral,-2
219,"http://www.latimes.com/news/nationworld/nation/la-na-court-gay-marriage-20130327,0,1101487.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
220,http://www.dailykos.com/story/2013/08/16/1231647/--It-s-just-disgusting-San-Antonio-councilwoman-s-appalling-anti-gay-rant-caught-on-tape,News,0,Gay Rights,Civil Rights,Neutral,Negative,-2
221,http://www.cnn.com/2013/06/29/justice/california-same-sex-marriage/index.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
222,http://www.dailykos.com/story/2013/11/18/1256489/-Cheney-family-puts-out-statement-distancing-themselves-from-Liz-on-marriage-equality,News,0,Gay Rights,Civil Rights,Neutral,Negative,-2
223,"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-marriage-20130627,0,596857.story",News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
224,http://www.foxnews.com/us/2013/08/24/churches-changing-bylaws-after-gay-marriage-ruling/,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
225,http://www.huffingtonpost.com/2013/03/04/se-cupp-on-cpac-gay-right_n_2806373.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
226,http://firstread.nbcnews.com/_news/2013/03/01/17148762-obama-important-for-us-to-articulate-gay-marriage-views-to-supreme-court,News,0,Gay Rights,Civil Rights,Positive,SomewhatPositive,-1
227,http://news.yahoo.com/smallest-state-big-battleground-gay-marriage-072938762.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
228,http://news.yahoo.com/two-boy-scout-leaders-membership-may-revoked-marching-220431746--abc-news-topstories.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
229,"http://www.latimes.com/news/opinion/opinion-la/la-ol-gay-marriage-surveys-20130401,0,4109249.story",Opinion,1,Gay Rights,Civil Rights,Neutral,SomewhatNegative,-1
230,http://www.washingtonpost.com/politics/scalia-finds-his-predictions-on-same-sex-marriage-ruling-being-borne-out/2013/12/29/d2c7b90a-7097-11e3-8def-a33011492df2_story.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
231,http://www.huffingtonpost.com/2013/11/09/hawaii-gay-marriage-bill_n_4245015.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
232,http://blogs.wsj.com/washwire/2013/06/25/live-blog-tuesday-at-the-supreme-court/,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
233,"http://www.latimes.com/news/politics/topoftheticket/la-na-tt-las-vegas-wedding-20130401,0,2579978.story",Opinion,1,Gay Rights,Civil Rights,Positive,SomewhatNegative,-3
234,http://articles.washingtonpost.com/2013-03-26/national/38038657_1_mark-regnerus-gay-parents-social-science,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral,0
235,"http://www.latimes.com/news/politics/la-pn-doma-supreme-court-ruling-20130626,0,6846934.story",News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
236,"http://www.latimes.com/news/nationworld/nation/la-na-court-prop8-20130301,0,7758627.story",News,1,Gay Rights,Civil Rights,SomewhatPositive,Neutral,-1
237,http://www.dailykos.com/story/2013/04/02/1198684/-The-bigots-not-happy-about-being-called-bigots,Opinion,0,Gay Rights,Civil Rights,Neutral,Negative,-2
238,http://online.wsj.com/article/AP71cf5733c2614aeeb19bfdce4ff05c29.html,News,1,Gay Rights,Civil Rights,Positive,SomewhatNegative,-3
239,http://www.dailykos.com/story/2013/08/16/1231647/--It-s-just-disgusting-San-Antonio-councilwoman-s-appalling-anti-gay-rant-caught-on-tape,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
240,http://www.bbc.co.uk/news/uk-politics-22749728,News,0,Gay Rights,Civil Rights,SomewhatNegative,SomewhatNegative,0
241,http://www.breitbart.com/Big-Journalism/2013/04/16/Liberal-Magazine-Admits-Gay-Marriage-Leads-to-Polygamy-and-Endorses-Both,Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral,0
242,http://nbcpolitics.nbcnews.com/_news/2013/05/29/18564560-with-suspense-building-high-court-has-more-than-marriage-on-the-list-of-big-decisions,News,1,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative,-2
243,http://nbcpolitics.nbcnews.com/_news/2013/05/29/18564560-with-suspense-building-high-court-has-more-than-marriage-on-the-list-of-big-decisions,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
244,http://usnews.nbcnews.com/_news/2013/12/24/22038630-utah-headed-to-supreme-court-after-appeals-court-refuses-to-stop-same-sex-weddings,News,0,Gay Rights,Civil Rights,Positive,SomewhatNegative,-3
245,http://www.usatoday.com/story/news/nation/2013/12/23/utah-gay-marriage/4173473/,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
246,http://www.bbc.co.uk/news/uk-northern-ireland-22418685,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
247,http://www.nytimes.com/2013/03/27/opinion/dowd-courting-cowardice.html,other,0,Gay Rights,Civil Rights,Neutral,Neutral,0
248,http://www.cnn.com/2013/06/12/opinion/brazile-loving-decision/index.html,other,0,Gay Rights,Civil Rights,Neutral,Neutral,0
249,http://thecaucus.blogs.nytimes.com/2013/03/18/hillary-clinton-endorses-same-sex-marriage/,News,1,Gay Rights,Civil Rights,SomewhatPositive,Neutral,-1
250,http://www.washingtonpost.com/blogs/govbeat/wp/2013/08/28/gay-marriage-legal-in-new-mexico-sort-of/,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
251,http://online.wsj.com/article/SB124804515860263587.html,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral,0
252,"http://www.chicagotribune.com/news/local/breaking/chi-chicago-pride-parade-2013,0,1592640.story",News,1,Gay Rights,Civil Rights,SomewhatPositive,Neutral,-1
253,http://www.nbcnews.com/business/same-sex-marriage-tax-benefits-irs-8C11034114,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
254,http://www.nytimes.com/2013/06/27/your-money/how-the-supreme-court-ruling-will-affect-same-sex-spouses.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
255,http://www.reuters.com/article/2013/06/26/us-usa-court-gaymarriage-idUSBRE95P06W20130626,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
256,"http://www.latimes.com/news/nationworld/nation/la-na-court-gay-marriage-20130331,0,839338.story",Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral,0
257,http://www.dailykos.com/story/2013/09/24/1241073/-Texas-Republicans-will-always-be-the-last-horse-out-of-the-barn,Opinion,1,Gay Rights,Civil Rights,Neutral,Negative,-2
258,"http://www.latimes.com/news/nationworld/nation/la-na-gay-marry-court-20130127,0,6421506.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
259,"http://www.latimes.com/nation/la-na-navajo-gay-marriage-ban-20131230,0,5735043.story",News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
260,http://www.bbc.co.uk/news/uk-politics-21194052,Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral,0
261,http://www.dailykos.com/story/2013/03/28/1197574/-Soft-fuzzy-and-all-about-traditional-marriage-No-DOMA-was-the-demon-seed-of-a-hate-group,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral,0
262,http://www.huffingtonpost.com/2013/06/22/conservatives-defy-marriage-equality-supreme-court_n_3482958.html,Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral,0
263,http://news.yahoo.com/blogs/ticket/conservative-justices-stress-federal-overreach-gay-marriage-case-163526050--politics.html,News,0,Gay Rights,Civil Rights,SomewhatPositive,SomewhatPositive,0
264,http://www.huffingtonpost.com/2013/05/02/catholic-protest-detroit_n_3203945.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
265,http://www.dailykos.com/story/2013/04/07/1198522/-I-am-sick-and-tired-of-dumb-people-arguing-against-marriage-equality,Opinion,0,Gay Rights,Civil Rights,Neutral,Negative,-2
266,http://blogs.wsj.com/speakeasy/2013/05/24/the-boy-scouts-halfhearted-shift-on-gay-rights/,News,1,Gay Rights,Civil Rights,Neutral,SomewhatNegative,-1
267,http://politicalticker.blogs.cnn.com/2013/03/25/mccaskill-rolls-out-support-for-same-sex-marriage/,News,0,Gay Rights,Civil Rights,SomewhatPositive,Neutral,-1
268,http://news.yahoo.com/senate-nears-historic-vote-gay-rights-bill-080458695--election.html,News,1,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative,-2
269,http://www.dailykos.com/story/2013/01/09/1177606/-Obama-picks-yet-another-homophobe-for-benediction,Opinion,0,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative,-2
270,"http://www.chicagotribune.com/news/chi-supreme-court-gay-marriage-20130326,0,727855.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
271,"http://www.latimes.com/local/lanow/la-me-ln-gay-teacher-catholic-fired-20130808,0,2610005.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
272,http://usnews.nbcnews.com/_news/2013/03/23/17418817-same-sex-marriages-big-day-in-court-whats-at-stake,News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
273,"http://www.latimes.com/news/politics/la-pn-doma-supreme-court-ruling-20130626,0,6846934.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral,0
274,http://www.breitbart.com/Big-Government/2013/03/28/Pelosi-Same-Sex-Marriage-Honors-Constitution,Opinion,0,Gay Rights,Civil Rights,Negative,Neutral,2
275,http://www.washingtonpost.com/blogs/the-fix/wp/2013/04/05/who-will-be-the-next-republican-senator-to-embrace-gay-marriage/,News,0,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative,-2
276,http://articles.latimes.com/2013/mar/01/nation/la-na-court-prop8-20130302,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
277,http://www.usatoday.com/story/news/nation/2013/12/23/utah-gay-marriage/4173473/,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
278,http://www.huffingtonpost.com/2013/06/28/proposition-8-gay-marriage_n_3519340.html,News,1,Gay Rights,Civil Rights,Positive,Negative,-4
279,http://www.nytimes.com/2013/03/31/opinion/sunday/douthat-marriage-looks-different-now.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral,0
280,http://www.washingtonpost.com/blogs/the-fix/wp/2013/04/05/who-will-be-the-next-republican-senator-to-embrace-gay-marriage/,Opinion,1,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative,-2
281,http://www.huffingtonpost.com/paul-raushenbush/cardinal-dolan-gay-marriage-_b_4364273.html,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral,0
